Record Length,Analog:100000
Sample Interval,CH3:2.000000E-07
Vertical Units, CH3:V
Vertical Scale, CH3:+2.000000E-01
Vertical Offset, CH3:-2.000000E-01
Horizontal Units,s
Horizontal Scale,+2.000000E-03
Model Number,T3DSO2354A
Serial Number,T0101C22190207
Software Version,5.0.1.3.9R12
Source,CH3
Second,Value
+4.7396000000E-03,+1.166667E-02
+4.7398000000E-03,+0.000000E+00
+4.7400000000E-03,+1.666665E-03
+4.7402000000E-03,+1.000001E-02
+4.7404000000E-03,+1.666665E-03
+4.7406000000E-03,+1.333334E-02
+4.7408000000E-03,+1.166667E-02
+4.7410000000E-03,+1.000001E-02
+4.7412000000E-03,+1.000001E-02
+4.7414000000E-03,+6.666660E-03
+4.7416000000E-03,-1.000001E-02
+4.7418000000E-03,+1.000001E-02
+4.7420000000E-03,+4.999995E-03
+4.7422000000E-03,-4.999995E-03
+4.7424000000E-03,+1.000001E-02
+4.7426000000E-03,-8.333340E-03
+4.7428000000E-03,+1.166667E-02
+4.7430000000E-03,+1.666667E-02
+4.7432000000E-03,+8.333325E-03
+4.7434000000E-03,+0.000000E+00
+4.7436000000E-03,-4.999995E-03
+4.7438000000E-03,-4.999995E-03
+4.7440000000E-03,-1.000001E-02
+4.7442000000E-03,-3.333330E-03
+4.7444000000E-03,-3.333330E-03
+4.7446000000E-03,+3.333330E-03
+4.7448000000E-03,+1.666667E-02
+4.7450000000E-03,+1.666665E-03
+4.7452000000E-03,+3.333330E-03
+4.7454000000E-03,-1.000001E-02
+4.7456000000E-03,+4.999995E-03
+4.7458000000E-03,+0.000000E+00
+4.7460000000E-03,+1.166667E-02
+4.7462000000E-03,+3.333330E-03
+4.7464000000E-03,+1.666665E-03
+4.7466000000E-03,-6.666675E-03
+4.7468000000E-03,+6.666660E-03
+4.7470000000E-03,+1.166667E-02
+4.7472000000E-03,-1.666665E-03
+4.7474000000E-03,-3.333330E-03
+4.7476000000E-03,+6.666660E-03
+4.7478000000E-03,-4.999995E-03
+4.7480000000E-03,+1.666665E-03
+4.7482000000E-03,+8.333325E-03
+4.7484000000E-03,+0.000000E+00
+4.7486000000E-03,+0.000000E+00
+4.7488000000E-03,+1.500000E-02
+4.7490000000E-03,+8.333325E-03
+4.7492000000E-03,-1.000001E-02
+4.7494000000E-03,+0.000000E+00
+4.7496000000E-03,+8.333325E-03
+4.7498000000E-03,+1.666665E-03
+4.7500000000E-03,-1.666665E-03
+4.7502000000E-03,+6.666660E-03
+4.7504000000E-03,+6.666660E-03
+4.7506000000E-03,-4.999995E-03
+4.7508000000E-03,+1.500000E-02
+4.7510000000E-03,+4.999995E-03
+4.7512000000E-03,+1.000001E-02
+4.7514000000E-03,+3.333330E-03
+4.7516000000E-03,-1.666665E-03
+4.7518000000E-03,+0.000000E+00
+4.7520000000E-03,+3.333330E-03
+4.7522000000E-03,+4.999995E-03
+4.7524000000E-03,+1.500000E-02
+4.7526000000E-03,+1.166667E-02
+4.7528000000E-03,-1.666665E-03
+4.7530000000E-03,-8.333340E-03
+4.7532000000E-03,+1.166667E-02
+4.7534000000E-03,+1.333334E-02
+4.7536000000E-03,+8.333325E-03
+4.7538000000E-03,-6.666675E-03
+4.7540000000E-03,+1.666665E-03
+4.7542000000E-03,+4.999995E-03
+4.7544000000E-03,-4.999995E-03
+4.7546000000E-03,-1.666665E-03
+4.7548000000E-03,-1.666665E-03
+4.7550000000E-03,+4.999995E-03
+4.7552000000E-03,+2.000000E-02
+4.7554000000E-03,+8.333325E-03
+4.7556000000E-03,+4.999995E-03
+4.7558000000E-03,-4.999995E-03
+4.7560000000E-03,-3.333330E-03
+4.7562000000E-03,-1.666665E-03
+4.7564000000E-03,-3.333330E-03
+4.7566000000E-03,-8.333340E-03
+4.7568000000E-03,+1.000001E-02
+4.7570000000E-03,+6.666660E-03
+4.7572000000E-03,+1.333334E-02
+4.7574000000E-03,+0.000000E+00
+4.7576000000E-03,+1.166667E-02
+4.7578000000E-03,-1.333334E-02
+4.7580000000E-03,+1.833333E-02
+4.7582000000E-03,+1.333334E-02
+4.7584000000E-03,+1.333334E-02
+4.7586000000E-03,+8.333325E-03
+4.7588000000E-03,-6.666675E-03
+4.7590000000E-03,+8.333325E-03
+4.7592000000E-03,+1.666665E-03
+4.7594000000E-03,+4.999995E-03
+4.7596000000E-03,+1.666665E-03
+4.7598000000E-03,+4.999995E-03
+4.7600000000E-03,-1.000001E-02
+4.7602000000E-03,+1.666665E-03
+4.7604000000E-03,+4.999995E-03
+4.7606000000E-03,+1.666665E-03
+4.7608000000E-03,-3.333330E-03
+4.7610000000E-03,-1.666665E-03
+4.7612000000E-03,+4.999995E-03
+4.7614000000E-03,-6.666675E-03
+4.7616000000E-03,+1.666667E-02
+4.7618000000E-03,-1.666665E-03
+4.7620000000E-03,+1.000001E-02
+4.7622000000E-03,+0.000000E+00
+4.7624000000E-03,+1.000001E-02
+4.7626000000E-03,+0.000000E+00
+4.7628000000E-03,+1.666667E-02
+4.7630000000E-03,+1.666665E-03
+4.7632000000E-03,+1.000001E-02
+4.7634000000E-03,+1.666667E-02
+4.7636000000E-03,-1.666665E-03
+4.7638000000E-03,+0.000000E+00
+4.7640000000E-03,+6.666660E-03
+4.7642000000E-03,+1.500000E-02
+4.7644000000E-03,+2.000000E-02
+4.7646000000E-03,+1.500000E-02
+4.7648000000E-03,+1.500000E-02
+4.7650000000E-03,+2.000000E-02
+4.7652000000E-03,+1.666665E-03
+4.7654000000E-03,+3.333330E-03
+4.7656000000E-03,-1.333334E-02
+4.7658000000E-03,-4.999995E-03
+4.7660000000E-03,-6.666675E-03
+4.7662000000E-03,+1.666665E-03
+4.7664000000E-03,+4.999995E-03
+4.7666000000E-03,+6.666660E-03
+4.7668000000E-03,+4.999995E-03
+4.7670000000E-03,+0.000000E+00
+4.7672000000E-03,-4.999995E-03
+4.7674000000E-03,+1.000001E-02
+4.7676000000E-03,-6.666675E-03
+4.7678000000E-03,+1.666665E-03
+4.7680000000E-03,-3.333330E-03
+4.7682000000E-03,+1.000001E-02
+4.7684000000E-03,+1.000001E-02
+4.7686000000E-03,+1.666667E-02
+4.7688000000E-03,+1.166667E-02
+4.7690000000E-03,+8.333325E-03
+4.7692000000E-03,+1.000001E-02
+4.7694000000E-03,+1.166667E-02
+4.7696000000E-03,+3.333330E-03
+4.7698000000E-03,+1.333334E-02
+4.7700000000E-03,+8.333325E-03
+4.7702000000E-03,+6.666660E-03
+4.7704000000E-03,-4.999995E-03
+4.7706000000E-03,-1.666665E-03
+4.7708000000E-03,+0.000000E+00
+4.7710000000E-03,+3.333330E-03
+4.7712000000E-03,+3.333330E-03
+4.7714000000E-03,+1.000001E-02
+4.7716000000E-03,+3.333330E-03
+4.7718000000E-03,+1.666665E-03
+4.7720000000E-03,+1.666665E-03
+4.7722000000E-03,+1.666667E-02
+4.7724000000E-03,+0.000000E+00
+4.7726000000E-03,+4.999995E-03
+4.7728000000E-03,+1.333334E-02
+4.7730000000E-03,+1.666665E-03
+4.7732000000E-03,+3.333330E-03
+4.7734000000E-03,-3.333330E-03
+4.7736000000E-03,+1.666667E-02
+4.7738000000E-03,-4.999995E-03
+4.7740000000E-03,+1.000001E-02
+4.7742000000E-03,+8.333325E-03
+4.7744000000E-03,-8.333340E-03
+4.7746000000E-03,-4.999995E-03
+4.7748000000E-03,+0.000000E+00
+4.7750000000E-03,-1.666665E-03
+4.7752000000E-03,-1.666665E-03
+4.7754000000E-03,-3.333330E-03
+4.7756000000E-03,+3.333330E-03
+4.7758000000E-03,+1.500000E-02
+4.7760000000E-03,-4.999995E-03
+4.7762000000E-03,-6.666675E-03
+4.7764000000E-03,+0.000000E+00
+4.7766000000E-03,+1.666665E-03
+4.7768000000E-03,-1.666665E-03
+4.7770000000E-03,-1.666665E-03
+4.7772000000E-03,+4.999995E-03
+4.7774000000E-03,+1.833333E-02
+4.7776000000E-03,+6.666660E-03
+4.7778000000E-03,+1.666665E-03
+4.7780000000E-03,+1.333334E-02
+4.7782000000E-03,+0.000000E+00
+4.7784000000E-03,+1.666667E-02
+4.7786000000E-03,+1.000001E-02
+4.7788000000E-03,-1.666665E-03
+4.7790000000E-03,+1.666665E-03
+4.7792000000E-03,+1.666667E-02
+4.7794000000E-03,-3.333330E-03
+4.7796000000E-03,+0.000000E+00
+4.7798000000E-03,+1.666665E-03
+4.7800000000E-03,+8.333325E-03
+4.7802000000E-03,+6.666660E-03
+4.7804000000E-03,+3.333330E-03
+4.7806000000E-03,+1.166667E-02
+4.7808000000E-03,+6.666660E-03
+4.7810000000E-03,+1.500000E-02
+4.7812000000E-03,+1.666665E-03
+4.7814000000E-03,+1.166667E-02
+4.7816000000E-03,+1.666665E-03
+4.7818000000E-03,+1.000001E-02
+4.7820000000E-03,+4.999995E-03
+4.7822000000E-03,+1.833333E-02
+4.7824000000E-03,+1.000001E-02
+4.7826000000E-03,+4.999995E-03
+4.7828000000E-03,+3.333330E-03
+4.7830000000E-03,+8.333325E-03
+4.7832000000E-03,+1.333334E-02
+4.7834000000E-03,+0.000000E+00
+4.7836000000E-03,+3.333330E-03
+4.7838000000E-03,+3.333330E-03
+4.7840000000E-03,+3.333330E-03
+4.7842000000E-03,+6.666660E-03
+4.7844000000E-03,+1.833333E-02
+4.7846000000E-03,+0.000000E+00
+4.7848000000E-03,+6.666660E-03
+4.7850000000E-03,+1.166667E-02
+4.7852000000E-03,+1.666665E-03
+4.7854000000E-03,-4.999995E-03
+4.7856000000E-03,-3.333330E-03
+4.7858000000E-03,+6.666660E-03
+4.7860000000E-03,+1.333334E-02
+4.7862000000E-03,+1.666667E-02
+4.7864000000E-03,+4.999995E-03
+4.7866000000E-03,+1.166667E-02
+4.7868000000E-03,-3.333330E-03
+4.7870000000E-03,+8.333325E-03
+4.7872000000E-03,+1.000001E-02
+4.7874000000E-03,-4.999995E-03
+4.7876000000E-03,+1.500000E-02
+4.7878000000E-03,-4.999995E-03
+4.7880000000E-03,+4.999995E-03
+4.7882000000E-03,-1.666665E-03
+4.7884000000E-03,+3.333330E-03
+4.7886000000E-03,+0.000000E+00
+4.7888000000E-03,+6.666660E-03
+4.7890000000E-03,+0.000000E+00
+4.7892000000E-03,+3.333330E-03
+4.7894000000E-03,-3.333330E-03
+4.7896000000E-03,-6.666675E-03
+4.7898000000E-03,-8.333340E-03
+4.7900000000E-03,+0.000000E+00
+4.7902000000E-03,+1.500000E-02
+4.7904000000E-03,-1.666665E-03
+4.7906000000E-03,-1.666665E-03
+4.7908000000E-03,+1.333334E-02
+4.7910000000E-03,-1.666665E-03
+4.7912000000E-03,-1.833333E-02
+4.7914000000E-03,+6.666660E-03
+4.7916000000E-03,-3.333330E-03
+4.7918000000E-03,+1.000001E-02
+4.7920000000E-03,+1.166667E-02
+4.7922000000E-03,+1.000001E-02
+4.7924000000E-03,+3.333330E-03
+4.7926000000E-03,+1.166667E-02
+4.7928000000E-03,+1.166667E-02
+4.7930000000E-03,+4.999995E-03
+4.7932000000E-03,-3.333330E-03
+4.7934000000E-03,-8.333340E-03
+4.7936000000E-03,+1.666665E-03
+4.7938000000E-03,+1.333334E-02
+4.7940000000E-03,+1.000001E-02
+4.7942000000E-03,-4.999995E-03
+4.7944000000E-03,+1.000001E-02
+4.7946000000E-03,+8.333325E-03
+4.7948000000E-03,+1.666665E-03
+4.7950000000E-03,+4.999995E-03
+4.7952000000E-03,+1.166667E-02
+4.7954000000E-03,+3.333330E-03
+4.7956000000E-03,-4.999995E-03
+4.7958000000E-03,+1.666665E-03
+4.7960000000E-03,+1.500000E-02
+4.7962000000E-03,+0.000000E+00
+4.7964000000E-03,+1.000001E-02
+4.7966000000E-03,-3.333330E-03
+4.7968000000E-03,+6.666660E-03
+4.7970000000E-03,-4.999995E-03
+4.7972000000E-03,+1.833333E-02
+4.7974000000E-03,+1.166667E-02
+4.7976000000E-03,-1.000001E-02
+4.7978000000E-03,+4.999995E-03
+4.7980000000E-03,+1.833333E-02
+4.7982000000E-03,+6.666660E-03
+4.7984000000E-03,+3.333330E-03
+4.7986000000E-03,-1.666665E-03
+4.7988000000E-03,+1.666665E-03
+4.7990000000E-03,+1.000001E-02
+4.7992000000E-03,+0.000000E+00
+4.7994000000E-03,+1.500000E-02
+4.7996000000E-03,+1.500000E-02
+4.7998000000E-03,-1.666665E-03
+4.8000000000E-03,+0.000000E+00
+4.8002000000E-03,+1.333334E-02
+4.8004000000E-03,+4.999995E-03
+4.8006000000E-03,-4.999995E-03
+4.8008000000E-03,+8.333325E-03
+4.8010000000E-03,+1.666665E-03
+4.8012000000E-03,+6.666660E-03
+4.8014000000E-03,-1.666665E-03
+4.8016000000E-03,+1.000001E-02
+4.8018000000E-03,+1.666665E-03
+4.8020000000E-03,+1.000001E-02
+4.8022000000E-03,+0.000000E+00
+4.8024000000E-03,-3.333330E-03
+4.8026000000E-03,-1.666665E-03
+4.8028000000E-03,+3.333330E-03
+4.8030000000E-03,+6.666660E-03
+4.8032000000E-03,+1.166667E-02
+4.8034000000E-03,+0.000000E+00
+4.8036000000E-03,+1.333334E-02
+4.8038000000E-03,+1.500000E-02
+4.8040000000E-03,-6.666675E-03
+4.8042000000E-03,-3.333330E-03
+4.8044000000E-03,+1.666665E-03
+4.8046000000E-03,+3.333330E-03
+4.8048000000E-03,-1.666665E-03
+4.8050000000E-03,-3.333330E-03
+4.8052000000E-03,-3.333330E-03
+4.8054000000E-03,+1.000001E-02
+4.8056000000E-03,+2.166666E-02
+4.8058000000E-03,+8.333325E-03
+4.8060000000E-03,+6.666660E-03
+4.8062000000E-03,-4.999995E-03
+4.8064000000E-03,-6.666675E-03
+4.8066000000E-03,+0.000000E+00
+4.8068000000E-03,-3.333330E-03
+4.8070000000E-03,+1.166667E-02
+4.8072000000E-03,+1.500000E-02
+4.8074000000E-03,+3.333330E-03
+4.8076000000E-03,-1.666665E-03
+4.8078000000E-03,+1.666665E-03
+4.8080000000E-03,+8.333325E-03
+4.8082000000E-03,+4.999995E-03
+4.8084000000E-03,+1.166667E-02
+4.8086000000E-03,+4.999995E-03
+4.8088000000E-03,+3.333330E-03
+4.8090000000E-03,+8.333325E-03
+4.8092000000E-03,+1.666667E-02
+4.8094000000E-03,+3.333330E-03
+4.8096000000E-03,+3.333330E-03
+4.8098000000E-03,+1.166667E-02
+4.8100000000E-03,+1.333334E-02
+4.8102000000E-03,-3.333330E-03
+4.8104000000E-03,+6.666660E-03
+4.8106000000E-03,-4.999995E-03
+4.8108000000E-03,-1.500000E-02
+4.8110000000E-03,+8.333325E-03
+4.8112000000E-03,+1.666667E-02
+4.8114000000E-03,+4.999995E-03
+4.8116000000E-03,+4.999995E-03
+4.8118000000E-03,+1.000001E-02
+4.8120000000E-03,-1.000001E-02
+4.8122000000E-03,+3.333330E-03
+4.8124000000E-03,+1.000001E-02
+4.8126000000E-03,+1.666667E-02
+4.8128000000E-03,+0.000000E+00
+4.8130000000E-03,-4.999995E-03
+4.8132000000E-03,+1.833333E-02
+4.8134000000E-03,+6.666660E-03
+4.8136000000E-03,-1.666665E-03
+4.8138000000E-03,+1.666667E-02
+4.8140000000E-03,+3.333330E-03
+4.8142000000E-03,+6.666660E-03
+4.8144000000E-03,-6.666675E-03
+4.8146000000E-03,+1.166667E-02
+4.8148000000E-03,+1.000001E-02
+4.8150000000E-03,-1.166667E-02
+4.8152000000E-03,-8.333340E-03
+4.8154000000E-03,-1.666665E-03
+4.8156000000E-03,+1.666665E-03
+4.8158000000E-03,+4.999995E-03
+4.8160000000E-03,+4.999995E-03
+4.8162000000E-03,+6.666660E-03
+4.8164000000E-03,+1.666665E-03
+4.8166000000E-03,+1.000001E-02
+4.8168000000E-03,+1.500000E-02
+4.8170000000E-03,-8.333340E-03
+4.8172000000E-03,-1.666665E-03
+4.8174000000E-03,+1.333334E-02
+4.8176000000E-03,+4.999995E-03
+4.8178000000E-03,+6.666660E-03
+4.8180000000E-03,+1.500000E-02
+4.8182000000E-03,+1.833333E-02
+4.8184000000E-03,+6.666660E-03
+4.8186000000E-03,+6.666660E-03
+4.8188000000E-03,+0.000000E+00
+4.8190000000E-03,-1.666665E-03
+4.8192000000E-03,+1.500000E-02
+4.8194000000E-03,+1.000001E-02
+4.8196000000E-03,+2.000000E-02
+4.8198000000E-03,+1.666665E-03
+4.8200000000E-03,+2.166666E-02
+4.8202000000E-03,+1.833333E-02
+4.8204000000E-03,-6.666675E-03
+4.8206000000E-03,-8.333340E-03
+4.8208000000E-03,+1.166667E-02
+4.8210000000E-03,-3.333330E-03
+4.8212000000E-03,-3.333330E-03
+4.8214000000E-03,-1.000001E-02
+4.8216000000E-03,+0.000000E+00
+4.8218000000E-03,+2.500001E-02
+4.8220000000E-03,-1.666665E-03
+4.8222000000E-03,+1.000001E-02
+4.8224000000E-03,-4.999995E-03
+4.8226000000E-03,+4.999995E-03
+4.8228000000E-03,+3.333330E-03
+4.8230000000E-03,-3.333330E-03
+4.8232000000E-03,+1.666665E-03
+4.8234000000E-03,+1.000001E-02
+4.8236000000E-03,-3.333330E-03
+4.8238000000E-03,+1.666665E-03
+4.8240000000E-03,+4.999995E-03
+4.8242000000E-03,+0.000000E+00
+4.8244000000E-03,+1.000001E-02
+4.8246000000E-03,-1.000001E-02
+4.8248000000E-03,+1.166667E-02
+4.8250000000E-03,+4.999995E-03
+4.8252000000E-03,+3.333330E-03
+4.8254000000E-03,+3.333330E-03
+4.8256000000E-03,+1.333334E-02
+4.8258000000E-03,+1.166667E-02
+4.8260000000E-03,+1.333334E-02
+4.8262000000E-03,+1.166667E-02
+4.8264000000E-03,+1.666665E-03
+4.8266000000E-03,+8.333325E-03
+4.8268000000E-03,-3.333330E-03
+4.8270000000E-03,+3.333330E-03
+4.8272000000E-03,-3.333330E-03
+4.8274000000E-03,-1.666665E-03
+4.8276000000E-03,+1.000001E-02
+4.8278000000E-03,-4.999995E-03
+4.8280000000E-03,+1.666665E-03
+4.8282000000E-03,-1.666665E-03
+4.8284000000E-03,-1.666665E-03
+4.8286000000E-03,+1.000001E-02
+4.8288000000E-03,+1.166667E-02
+4.8290000000E-03,+8.333325E-03
+4.8292000000E-03,+1.833333E-02
+4.8294000000E-03,+4.999995E-03
+4.8296000000E-03,+3.333330E-03
+4.8298000000E-03,+3.333330E-03
+4.8300000000E-03,+4.999995E-03
+4.8302000000E-03,+4.999995E-03
+4.8304000000E-03,+4.999995E-03
+4.8306000000E-03,+1.666665E-03
+4.8308000000E-03,+1.666665E-03
+4.8310000000E-03,+1.166667E-02
+4.8312000000E-03,+4.999995E-03
+4.8314000000E-03,+1.500000E-02
+4.8316000000E-03,+3.333330E-03
+4.8318000000E-03,+6.666660E-03
+4.8320000000E-03,+3.333330E-03
+4.8322000000E-03,+3.333330E-03
+4.8324000000E-03,-1.666665E-03
+4.8326000000E-03,+1.166667E-02
+4.8328000000E-03,+0.000000E+00
+4.8330000000E-03,+6.666660E-03
+4.8332000000E-03,+0.000000E+00
+4.8334000000E-03,-1.000001E-02
+4.8336000000E-03,+4.999995E-03
+4.8338000000E-03,+2.166666E-02
+4.8340000000E-03,-1.000001E-02
+4.8342000000E-03,+3.333330E-03
+4.8344000000E-03,+3.333330E-03
+4.8346000000E-03,+4.999995E-03
+4.8348000000E-03,-6.666675E-03
+4.8350000000E-03,+1.000001E-02
+4.8352000000E-03,+6.666660E-03
+4.8354000000E-03,+0.000000E+00
+4.8356000000E-03,+1.166667E-02
+4.8358000000E-03,+8.333325E-03
+4.8360000000E-03,+6.666660E-03
+4.8362000000E-03,+1.333334E-02
+4.8364000000E-03,-4.999995E-03
+4.8366000000E-03,-3.333330E-03
+4.8368000000E-03,-3.333330E-03
+4.8370000000E-03,-1.000001E-02
+4.8372000000E-03,-1.666665E-03
+4.8374000000E-03,+3.333330E-03
+4.8376000000E-03,+1.000001E-02
+4.8378000000E-03,+4.999995E-03
+4.8380000000E-03,+1.000001E-02
+4.8382000000E-03,+1.166667E-02
+4.8384000000E-03,+4.999995E-03
+4.8386000000E-03,+6.666660E-03
+4.8388000000E-03,-1.500000E-02
+4.8390000000E-03,+1.166667E-02
+4.8392000000E-03,+4.999995E-03
+4.8394000000E-03,+1.666665E-03
+4.8396000000E-03,+3.333330E-03
+4.8398000000E-03,+3.333330E-03
+4.8400000000E-03,+4.999995E-03
+4.8402000000E-03,+3.333330E-03
+4.8404000000E-03,+1.166667E-02
+4.8406000000E-03,-1.666665E-03
+4.8408000000E-03,+1.666667E-02
+4.8410000000E-03,+1.166667E-02
+4.8412000000E-03,+2.166666E-02
+4.8414000000E-03,+1.000001E-02
+4.8416000000E-03,+0.000000E+00
+4.8418000000E-03,-6.666675E-03
+4.8420000000E-03,+1.666665E-03
+4.8422000000E-03,+1.166667E-02
+4.8424000000E-03,+6.666660E-03
+4.8426000000E-03,+8.333325E-03
+4.8428000000E-03,-4.999995E-03
+4.8430000000E-03,+1.500000E-02
+4.8432000000E-03,+1.666667E-02
+4.8434000000E-03,+1.666665E-03
+4.8436000000E-03,+0.000000E+00
+4.8438000000E-03,+0.000000E+00
+4.8440000000E-03,+8.333325E-03
+4.8442000000E-03,+1.000001E-02
+4.8444000000E-03,+1.000001E-02
+4.8446000000E-03,-1.000001E-02
+4.8448000000E-03,-4.999995E-03
+4.8450000000E-03,-4.999995E-03
+4.8452000000E-03,+6.666660E-03
+4.8454000000E-03,+8.333325E-03
+4.8456000000E-03,+0.000000E+00
+4.8458000000E-03,-3.333330E-03
+4.8460000000E-03,+1.666665E-03
+4.8462000000E-03,+0.000000E+00
+4.8464000000E-03,+1.666665E-03
+4.8466000000E-03,+1.833333E-02
+4.8468000000E-03,+6.666660E-03
+4.8470000000E-03,+3.333330E-03
+4.8472000000E-03,+1.500000E-02
+4.8474000000E-03,+8.333325E-03
+4.8476000000E-03,-8.333340E-03
+4.8478000000E-03,-4.999995E-03
+4.8480000000E-03,+6.666660E-03
+4.8482000000E-03,+3.333330E-03
+4.8484000000E-03,-3.333330E-03
+4.8486000000E-03,+1.000001E-02
+4.8488000000E-03,-1.666665E-03
+4.8490000000E-03,+8.333325E-03
+4.8492000000E-03,+0.000000E+00
+4.8494000000E-03,+8.333325E-03
+4.8496000000E-03,-8.333340E-03
+4.8498000000E-03,-1.666665E-03
+4.8500000000E-03,+1.500000E-02
+4.8502000000E-03,+6.666660E-03
+4.8504000000E-03,+2.833334E-02
+4.8506000000E-03,-3.333330E-03
+4.8508000000E-03,+6.666660E-03
+4.8510000000E-03,+6.666660E-03
+4.8512000000E-03,+4.999995E-03
+4.8514000000E-03,+1.000001E-02
+4.8516000000E-03,-3.333330E-03
+4.8518000000E-03,+0.000000E+00
+4.8520000000E-03,+3.333330E-03
+4.8522000000E-03,+1.666665E-03
+4.8524000000E-03,+4.999995E-03
+4.8526000000E-03,+3.333330E-03
+4.8528000000E-03,+1.666665E-03
+4.8530000000E-03,+3.333330E-03
+4.8532000000E-03,+1.000001E-02
+4.8534000000E-03,+1.666667E-02
+4.8536000000E-03,+0.000000E+00
+4.8538000000E-03,+4.999995E-03
+4.8540000000E-03,-3.333330E-03
+4.8542000000E-03,-1.666665E-03
+4.8544000000E-03,-1.000001E-02
+4.8546000000E-03,+0.000000E+00
+4.8548000000E-03,+1.166667E-02
+4.8550000000E-03,+6.666660E-03
+4.8552000000E-03,+8.333325E-03
+4.8554000000E-03,+1.000001E-02
+4.8556000000E-03,+1.166667E-02
+4.8558000000E-03,+8.333325E-03
+4.8560000000E-03,+1.166667E-02
+4.8562000000E-03,+1.666665E-03
+4.8564000000E-03,+8.333325E-03
+4.8566000000E-03,+2.500001E-02
+4.8568000000E-03,+1.000001E-02
+4.8570000000E-03,-1.333334E-02
+4.8572000000E-03,+1.166667E-02
+4.8574000000E-03,+1.666665E-03
+4.8576000000E-03,+4.999995E-03
+4.8578000000E-03,-3.333330E-03
+4.8580000000E-03,+3.333330E-03
+4.8582000000E-03,+4.999995E-03
+4.8584000000E-03,+1.666665E-03
+4.8586000000E-03,+1.666665E-03
+4.8588000000E-03,+1.333334E-02
+4.8590000000E-03,+1.500000E-02
+4.8592000000E-03,+3.333330E-03
+4.8594000000E-03,-4.999995E-03
+4.8596000000E-03,+1.166667E-02
+4.8598000000E-03,+1.333334E-02
+4.8600000000E-03,+3.333330E-03
+4.8602000000E-03,+3.333330E-03
+4.8604000000E-03,+4.999995E-03
+4.8606000000E-03,-1.166667E-02
+4.8608000000E-03,+4.999995E-03
+4.8610000000E-03,-1.166667E-02
+4.8612000000E-03,+1.666665E-03
+4.8614000000E-03,+1.666665E-03
+4.8616000000E-03,+6.666660E-03
+4.8618000000E-03,+3.333330E-03
+4.8620000000E-03,+1.666665E-03
+4.8622000000E-03,+1.833333E-02
+4.8624000000E-03,+6.666660E-03
+4.8626000000E-03,+1.833333E-02
+4.8628000000E-03,+3.333330E-03
+4.8630000000E-03,-3.333330E-03
+4.8632000000E-03,+3.333330E-03
+4.8634000000E-03,+1.166667E-02
+4.8636000000E-03,+0.000000E+00
+4.8638000000E-03,+1.166667E-02
+4.8640000000E-03,+1.833333E-02
+4.8642000000E-03,+1.666665E-03
+4.8644000000E-03,+1.166667E-02
+4.8646000000E-03,-1.666665E-03
+4.8648000000E-03,+0.000000E+00
+4.8650000000E-03,-3.333330E-03
+4.8652000000E-03,-3.333330E-03
+4.8654000000E-03,+0.000000E+00
+4.8656000000E-03,+1.333334E-02
+4.8658000000E-03,+0.000000E+00
+4.8660000000E-03,+6.666660E-03
+4.8662000000E-03,-6.666675E-03
+4.8664000000E-03,+1.833333E-02
+4.8666000000E-03,+1.666665E-03
+4.8668000000E-03,+8.333325E-03
+4.8670000000E-03,+1.666667E-02
+4.8672000000E-03,+8.333325E-03
+4.8674000000E-03,-1.666665E-03
+4.8676000000E-03,+8.333325E-03
+4.8678000000E-03,+6.666660E-03
+4.8680000000E-03,+4.999995E-03
+4.8682000000E-03,-6.666675E-03
+4.8684000000E-03,+1.666667E-02
+4.8686000000E-03,+0.000000E+00
+4.8688000000E-03,-1.666665E-03
+4.8690000000E-03,+3.333330E-03
+4.8692000000E-03,-6.666675E-03
+4.8694000000E-03,+6.666660E-03
+4.8696000000E-03,+1.000001E-02
+4.8698000000E-03,+1.666665E-03
+4.8700000000E-03,+1.000001E-02
+4.8702000000E-03,+1.666665E-03
+4.8704000000E-03,+1.000001E-02
+4.8706000000E-03,+1.500000E-02
+4.8708000000E-03,+4.999995E-03
+4.8710000000E-03,+6.666660E-03
+4.8712000000E-03,-4.999995E-03
+4.8714000000E-03,+8.333325E-03
+4.8716000000E-03,+1.833333E-02
+4.8718000000E-03,+8.333325E-03
+4.8720000000E-03,-1.500000E-02
+4.8722000000E-03,+1.000001E-02
+4.8724000000E-03,+8.333325E-03
+4.8726000000E-03,+0.000000E+00
+4.8728000000E-03,+6.666660E-03
+4.8730000000E-03,+1.000001E-02
+4.8732000000E-03,+4.999995E-03
+4.8734000000E-03,+1.333334E-02
+4.8736000000E-03,+2.166666E-02
+4.8738000000E-03,-4.999995E-03
+4.8740000000E-03,-3.333330E-03
+4.8742000000E-03,+8.333325E-03
+4.8744000000E-03,-1.666665E-03
+4.8746000000E-03,+1.666665E-03
+4.8748000000E-03,+8.333325E-03
+4.8750000000E-03,-6.666675E-03
+4.8752000000E-03,+0.000000E+00
+4.8754000000E-03,+1.000001E-02
+4.8756000000E-03,+4.999995E-03
+4.8758000000E-03,+4.999995E-03
+4.8760000000E-03,+1.000001E-02
+4.8762000000E-03,-1.666665E-03
+4.8764000000E-03,+3.333330E-03
+4.8766000000E-03,+1.666665E-03
+4.8768000000E-03,-1.666665E-03
+4.8770000000E-03,+1.666665E-03
+4.8772000000E-03,+8.333325E-03
+4.8774000000E-03,-3.333330E-03
+4.8776000000E-03,-3.333330E-03
